"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue"
2,2,3,261,10,281,NA,0.222458100788417,NA,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,FALSE
2,123,2,306.3333333,18,483.8333333,NA,0.301029995663981,NA,0,"Mar",2,2,4,1,"Returning_Visitor",FALSE,FALSE
2,118,0,0,4,42,NA,0.169416146734571,NA,0,"Mar",1,2,7,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,35,1192.386111,0.405528719185622,0.266019445983939,NA,0,"Mar",2,4,2,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,12,198,0.317892347414931,0.154110002689417,NA,0,"Mar",2,2,3,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,3,15,NA,0.169416146734571,NA,0,"Mar",2,4,3,12,"Returning_Visitor",FALSE,FALSE
2,38,0,0,14,643,NA,0.337677106645782,0.303888435209309,0,"Mar",2,2,5,1,"Returning_Visitor",FALSE,TRUE
0,0,0,0,5,23,0.145488534455637,0.0870174487277442,NA,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,4,14,0.114287309475634,0.0511288717118909,NA,0,"Mar",3,2,1,1,"Returning_Visitor",FALSE,FALSE
1,54,0,0,6,210.5,NA,0.301029995663981,NA,0,"Mar",2,2,1,8,"New_Visitor",FALSE,FALSE
1,993,0,0,28,1529.30467,0.495590665782819,0.36914038405472,NA,0,"Mar",3,2,4,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,19,NA,0.114287309475634,NA,0,"Mar",2,2,3,11,"Returning_Visitor",TRUE,FALSE
5,74.25,2,84,37,1599.083333,NA,0.394954612113566,NA,0,"Mar",2,2,4,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,9,102.5,NA,0.29097845695804,NA,0,"Mar",2,2,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,16,2337,NA,0.337677106645782,0.363408297119306,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,TRUE
0,0,0,0,19,1883.5,0.357697366292974,0.296165595219678,NA,0,"Mar",2,2,1,3,"Returning_Visitor",FALSE,FALSE
2,32,0,0,50,1245.3,0.431198057945277,0.297926660702814,0.432062282757765,0,"Mar",2,2,7,9,"Returning_Visitor",TRUE,FALSE
6,666.8333333,0,0,22,1674.583333,NA,0.329336557945528,NA,0,"Mar",2,2,3,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,9,132,0.353199026124526,0.249968700559497,NA,0,"Mar",4,1,1,3,"Returning_Visitor",TRUE,FALSE
1,73,1,740,50,1434.255128,NA,0.304713077794883,0.345443516260707,0,"Mar",2,2,3,2,"Returning_Visitor",TRUE,FALSE
2,154,0,0,18,367.25,0.411583275533205,0.218930316706937,NA,0,"Mar",3,2,2,1,"Returning_Visitor",TRUE,FALSE
3,49.33333333,5,303.25,7,148.5,NA,0.332918337394442,NA,0,"Mar",3,2,2,2,"Returning_Visitor",FALSE,FALSE
3,118.5,0,0,29,1482.210784,0.391358246312021,0.357117620741685,NA,0,"Mar",3,2,1,8,"Returning_Visitor",TRUE,FALSE
6,153.5,0,0,34,1048.492063,0.349736049852216,0.253538587061875,NA,0,"Mar",2,6,1,1,"Returning_Visitor",TRUE,FALSE
0,0,0,0,9,478,NA,0.353199026124526,NA,0,"Mar",3,2,2,3,"Returning_Visitor",TRUE,FALSE
0,0,0,0,16,980.25,NA,0.230185711378555,NA,0,"Mar",2,2,4,3,"Returning_Visitor",FALSE,FALSE
8,72.25,1,21.5,51,1124.693074,0.288464192932798,0.240085149084796,NA,0,"Mar",2,2,2,2,"Returning_Visitor",FALSE,FALSE
2,24.5,0,0,22,353.1666667,0.309926555171383,0.254875338341699,NA,0,"Mar",2,5,1,3,"Returning_Visitor",FALSE,FALSE
1,0,0,0,18,1489.083333,0.285426533236071,0.2132126683401,NA,0,"Mar",2,2,8,1,"Returning_Visitor",FALSE,FALSE
0,0,1,1220,28,2389.333333,0.317892347414931,0.258160475619334,NA,0,"Mar",2,2,1,3,"Returning_Visitor",TRUE,FALSE
0,0,0,0,7,753,NA,0.365903225120977,NA,0,"Mar",2,10,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,31,688.1666667,NA,0.304111309474428,NA,0,"Mar",4,1,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,14,811,0.325093347496119,0.227365912465037,NA,0,"Mar",2,2,8,1,"Returning_Visitor",FALSE,FALSE
1,22,0,0,9,415.25,0.249968700559497,0.209099396669267,NA,0,"Mar",3,3,1,1,"Returning_Visitor",FALSE,FALSE
16,155.6313131,0,0,32,908.013456,0.415317305139616,0.310584223225763,0.465098853556266,0,"Mar",2,2,3,2,"Returning_Visitor",FALSE,TRUE
1,21.33333333,1,235,71,2753.378571,0.342036746633939,0.326162092536933,NA,0,"Mar",3,2,2,1,"Returning_Visitor",TRUE,FALSE
2,191,1,100,46,2452.582143,0.38755160129477,0.290840925504852,NA,0,"Mar",3,2,9,3,"Returning_Visitor",TRUE,FALSE
0,0,0,0,18,5188.5,NA,0.204678774803698,NA,0,"Mar",2,5,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,0,0,0,NA,0,"Mar",1,1,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,5,57,0.145488534455637,0.0870174487277442,NA,0,"Mar",2,5,2,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,8,NA,0.114287309475634,NA,0,"Mar",2,2,5,1,"Returning_Visitor",TRUE,FALSE
4,96.5,0,0,19,1430.659091,0.361922280062142,0.27684319987462,NA,0,"Mar",1,1,1,1,"Returning_Visitor",FALSE,FALSE
1,13,0,0,2,20,NA,0.204678774803698,NA,0,"Mar",3,2,3,2,"Returning_Visitor",FALSE,FALSE
5,1388.75,0,0,4,1373.75,NA,0.301029995663981,NA,0,"Mar",1,1,7,8,"Returning_Visitor",FALSE,FALSE
0,0,0,0,45,844.25,NA,0.358931008359264,NA,0,"Mar",1,1,3,1,"Returning_Visitor",FALSE,FALSE
0,0,1,0,7,188,NA,0.249968700559497,NA,0,"Mar",2,2,1,8,"New_Visitor",FALSE,FALSE
3,51,0,0,14,527.375,0.324106325939916,0.248295021698499,NA,0,"Mar",7,1,6,1,"Returning_Visitor",TRUE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",3,3,5,2,"Returning_Visitor",FALSE,FALSE
1,158,1,64,29,1916.761905,0.396436781492571,0.307274278394392,0.417522010501852,0,"Mar",2,2,3,2,"Returning_Visitor",TRUE,TRUE
0,0,0,0,9,116.3333333,NA,0.169416146734571,NA,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,30,397,NA,0.301029995663981,NA,0,"Mar",2,2,7,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,63,5220.083333,NA,0.443826557958513,0.266449802918031,0,"Mar",2,5,3,1,"Returning_Visitor",TRUE,TRUE
0,0,0,0,20,219.3333333,NA,0.34909934150095,NA,0,"Mar",1,8,7,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,5,74,NA,0.230185711378555,NA,0,"Mar",2,2,1,10,"Returning_Visitor",FALSE,FALSE
0,0,0,0,15,1559.6,NA,0.248346223901493,NA,0,"Mar",2,4,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,6,236.5,NA,0.317892347414931,NA,0,"Mar",1,1,1,3,"Returning_Visitor",TRUE,FALSE
1,10,0,0,14,348.6666667,0.242588140650167,0.196479273881947,NA,0,"Mar",3,2,1,1,"Returning_Visitor",TRUE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",2,5,1,1,"Returning_Visitor",FALSE,FALSE
1,28,1,47,13,224.5,NA,0.331655629699759,NA,0,"Mar",1,1,1,8,"New_Visitor",FALSE,FALSE
4,27,0,0,42,601.7666667,NA,0.422171532866198,NA,0,"Mar",2,5,3,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,5,75.5,0.301029995663981,0.337677106645782,NA,0,"Mar",1,1,2,9,"Returning_Visitor",TRUE,FALSE
0,0,0,0,2,153,NA,0.204678774803698,NA,0,"Mar",2,5,6,1,"Returning_Visitor",FALSE,FALSE
4,15,0,0,10,197.2,NA,0.317892347414931,0.293908516714976,0,"Mar",1,1,1,3,"Returning_Visitor",TRUE,TRUE
0,0,0,0,18,3658.5,0.317892347414931,0.204678774803698,NA,0,"Mar",4,2,9,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,5,1162.5,NA,0.279459324246068,NA,0,"Mar",2,2,2,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,32,556.6,0.329839720122969,0.231346633980585,NA,0,"Mar",2,2,3,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,3,41,NA,0.249968700559497,NA,0,"Mar",2,2,1,3,"Returning_Visitor",TRUE,FALSE
0,0,0,0,11,300.0714286,NA,0.301029995663981,0.26152887178586,0,"Mar",2,2,1,11,"Returning_Visitor",TRUE,TRUE
13,1249.809524,4,205,36,1626.625433,0.356820604776438,0.274840310825287,0.435189625378346,0,"Mar",3,2,2,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,6,69.25,NA,0.218328685098126,NA,0,"Mar",2,2,4,3,"Returning_Visitor",FALSE,FALSE
2,390,0,0,10,1169.1,0.301029995663981,0.204678774803698,NA,0,"Mar",3,9,9,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,8,402,NA,0.235568668917991,NA,0,"Mar",2,2,2,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,35,3324.333333,0.350836643742205,0.280406699664477,NA,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE
11,215.5238095,1,70,87,3037.499952,0.47253454781004,0.382607452051279,NA,0,"Mar",2,2,5,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,4,59,NA,0.204678774803698,NA,0,"Mar",1,1,1,10,"Returning_Visitor",FALSE,FALSE
1,11,0,0,51,1059.253472,0.357211644691466,0.289164099568174,NA,0,"Mar",3,2,6,3,"Returning_Visitor",FALSE,FALSE
2,20,0,0,7,720,NA,0.353199026124526,NA,0,"Mar",2,2,3,6,"Returning_Visitor",FALSE,FALSE
0,0,0,0,40,905.4856061,0.336599051416222,0.237361377498059,NA,0,"Mar",3,2,2,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",1,1,1,1,"Returning_Visitor",TRUE,FALSE
2,8,1,14.33333333,14,603.6666667,NA,0.343235231916184,0.280651011390422,0,"Mar",2,2,1,7,"Returning_Visitor",FALSE,TRUE
0,0,0,0,13,328.9166667,NA,0.331655629699759,0.250857844619274,0,"Mar",3,2,1,3,"Returning_Visitor",FALSE,TRUE
0,0,0,0,33,778.8166667,NA,0.290104142807523,NA,0,"Mar",2,5,1,1,"Returning_Visitor",FALSE,FALSE
4,171.25,0,0,22,851.5595238,0.422171532866198,0.254581869822112,NA,0,"Mar",3,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",1,1,8,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,3,227.5,NA,0.29097845695804,NA,0,"Mar",2,2,1,3,"Returning_Visitor",FALSE,FALSE
5,227.3333333,0,0,17,528.9,NA,0.469009010590423,NA,0,"Mar",1,1,1,9,"Returning_Visitor",TRUE,FALSE
0,0,0,0,15,872.8333333,NA,0.273015460629462,NA,0,"Mar",2,2,2,3,"Returning_Visitor",TRUE,FALSE
0,0,0,0,2,0,0,0,NA,0,"Mar",3,2,3,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,35,835.0666667,0.342747362093727,0.217515905660887,NA,0,"Mar",2,2,6,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,4,82.5,NA,0.204678774803698,NA,0,"Mar",3,2,1,3,"Returning_Visitor",FALSE,FALSE
0,0,1,0,1,13,NA,0.114287309475634,NA,0,"Mar",3,2,3,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,9,NA,0.114287309475634,NA,0,"Mar",2,2,1,3,"Returning_Visitor",TRUE,FALSE
0,0,0,0,2,7,NA,0.114287309475634,NA,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,12,94.5,0.249968700559497,0.277275552936375,NA,0,"Mar",3,2,4,11,"Returning_Visitor",FALSE,FALSE
5,86,0,0,23,267.3,NA,0.321579793511318,NA,0,"Mar",1,1,4,9,"Returning_Visitor",TRUE,FALSE
0,0,0,0,29,3312.5,0.334728720544586,0.26461684713243,NA,0,"Mar",2,2,1,13,"Returning_Visitor",FALSE,FALSE
0,0,0,0,3,75,NA,0.169416146734571,NA,0,"Mar",2,5,1,3,"Returning_Visitor",TRUE,FALSE
2,7,0,0,10,75,0.204678774803698,0.10024551597434,NA,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,1,24,27,1547.5,0.436543279310068,0.328447650435206,NA,0,"Mar",3,2,1,1,"Returning_Visitor",FALSE,FALSE
7,186.9761905,2,40,35,1276.157071,NA,0.373357472741719,NA,0,"Mar",1,1,6,2,"Returning_Visitor",FALSE,FALSE
3,138,2,136,54,2631.1,NA,0.364437284171419,NA,0,"Mar",1,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,96,NA,0.114287309475634,NA,0,"Mar",4,1,1,1,"Returning_Visitor",FALSE,FALSE
2,374,0,0,3,1370,NA,0.279459324246068,NA,0,"Mar",2,2,1,8,"Returning_Visitor",FALSE,FALSE
2,61,0,0,5,97,NA,0.230185711378555,NA,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE
1,14,0,0,46,1380.166667,NA,0.358931008359264,NA,0,"Mar",4,1,1,1,"Returning_Visitor",FALSE,FALSE
1,38,0,0,23,1483.6,0.28799835848015,0.234771322321888,0.432485359720275,0,"Mar",3,2,6,1,"Returning_Visitor",FALSE,TRUE
0,0,0,0,5,156,NA,0.230185711378555,NA,0,"Mar",2,2,4,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,10,240.75,NA,0.301029995663981,NA,0,"Mar",2,2,9,2,"Returning_Visitor",FALSE,FALSE
2,96,0,0,37,1238.5,0.41347824387755,0.319296532122696,NA,0,"Mar",2,2,1,2,"New_Visitor",FALSE,FALSE
6,615.25,0,0,68,2524.719048,NA,0.608153920970418,NA,0,"Mar",1,2,6,1,"Returning_Visitor",FALSE,FALSE
4,111,0,0,4,54,NA,0.266019445983939,NA,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE
2,147,0,0,2,35,NA,0.204678774803698,NA,0,"Mar",2,2,1,2,"New_Visitor",FALSE,FALSE
0,0,0,0,15,175.9166667,0.337677106645782,0.273015460629462,NA,0,"Mar",1,1,1,1,"Returning_Visitor",TRUE,FALSE
3,53.16666667,0,0,11,263.6,NA,0.439046434961685,NA,0,"Mar",3,2,1,9,"Returning_Visitor",FALSE,FALSE
2,58,0,0,7,101.8,NA,0.353199026124526,NA,0,"Mar",3,2,8,2,"New_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",3,2,3,1,"Returning_Visitor",FALSE,FALSE
3,48.5,0,0,55,1042.242857,NA,0.470446149421431,NA,0,"Mar",4,2,1,2,"New_Visitor",FALSE,FALSE
1,21,3,116,21,613.6666667,0.376615505200379,0.285087560835262,NA,0,"Mar",1,2,1,1,"Returning_Visitor",FALSE,FALSE
4,115.3333333,0,0,64,1588.944444,0.449156356908899,0.368583834578281,NA,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,1,929,75,4105.666667,0.459515156150789,0.314366110346842,NA,0,"Mar",2,2,3,1,"Returning_Visitor",FALSE,FALSE
1,8,0,0,14,269.5,NA,0.305606990488592,NA,0,"Mar",2,2,3,1,"Returning_Visitor",FALSE,FALSE
1,32.28571429,0,0,8,1236.2,NA,0.266019445983939,NA,0,"Mar",3,2,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,49,1384.016667,NA,0.347390378689391,NA,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,4,52,NA,0.279459324246068,NA,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,FALSE
1,11,0,0,29,664.75,NA,0.414488102758833,NA,0,"Mar",3,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,7,64,NA,0.331655629699759,NA,0,"Mar",2,2,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",2,2,4,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,8,326.5,0.114287309475634,0.0806697636736376,NA,0,"Mar",1,1,1,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,25,1690.977778,0.379838313780094,0.237778221896562,NA,0,"Mar",1,1,8,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",2,2,8,1,"Returning_Visitor",FALSE,FALSE
4,277.75,0,0,3,178.75,NA,0.379838313780094,NA,0,"Mar",3,2,3,8,"New_Visitor",FALSE,FALSE
0,0,0,0,12,407,NA,0.249968700559497,NA,0,"Mar",2,2,4,3,"Returning_Visitor",FALSE,FALSE
6,241.1666667,0,0,39,1513.566667,0.41347824387755,0.294747402790885,NA,0,"Mar",1,1,1,3,"Returning_Visitor",FALSE,FALSE
3,64,0,0,24,832.0909091,NA,0.362939343773206,NA,0,"Mar",2,10,1,3,"New_Visitor",FALSE,FALSE
1,25.5,0,0,12,250.8333333,NA,0.317892347414931,NA,0,"Mar",3,2,2,1,"Returning_Visitor",TRUE,FALSE
2,64,0,0,15,565.6666667,NA,0.398833731323806,NA,0,"Mar",2,2,1,1,"New_Visitor",FALSE,FALSE
0,0,0,0,10,194,0.301029995663981,0.230185711378555,NA,0,"Mar",2,5,7,1,"Returning_Visitor",FALSE,FALSE
8,130,1,18,19,298,NA,0.317892347414931,0.355003151709073,0,"Mar",2,2,3,1,"Returning_Visitor",TRUE,FALSE
9,79,1,155.5,55,1743.066667,NA,0.424945481152696,NA,0,"Mar",2,2,6,2,"Returning_Visitor",FALSE,FALSE
3,84,0,0,27,655.9166667,NA,0.353199026124526,NA,0,"Mar",2,2,2,1,"Returning_Visitor",FALSE,FALSE
0,0,1,9,30,1992.833333,NA,0.44375589304991,0.413863556734386,0,"Mar",2,4,1,3,"Returning_Visitor",FALSE,TRUE
0,0,0,0,3,0,0,0,NA,0,"Mar",2,2,4,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,24,308.8635531,NA,0.267969674962451,NA,0,"Mar",2,6,2,2,"Returning_Visitor",FALSE,FALSE
3,41,0,0,46,2749.666667,NA,0.407612238983011,NA,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",3,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,25,812,NA,0.379838313780094,NA,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,12,166,0.266019445983939,0.160515959953833,NA,0,"Mar",2,2,1,1,"Returning_Visitor",TRUE,FALSE
1,14,0,0,4,65,NA,0.204678774803698,NA,0,"Mar",2,4,3,1,"Returning_Visitor",FALSE,FALSE
4,86,0,0,46,2450.688095,0.271453095993795,0.209688780150684,NA,0,"Mar",1,1,3,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,10,226.8333333,NA,0.361922280062142,NA,0,"Mar",1,1,1,2,"Returning_Visitor",TRUE,FALSE
3,618,0,0,9,341,NA,0.382912339047106,0.305654861297037,0,"Mar",2,2,9,3,"New_Visitor",FALSE,TRUE
0,0,0,0,13,226,NA,0.195865158297187,NA,0,"Mar",2,2,4,3,"Returning_Visitor",TRUE,FALSE
1,11.88888889,0,0,111,3510.879903,0.634323726253225,0.366634052321921,0.394214273918552,0,"Mar",3,2,5,2,"Returning_Visitor",FALSE,FALSE
5,51.5,0,0,2,6,NA,0.249968700559497,NA,0,"Mar",2,5,2,1,"Returning_Visitor",FALSE,FALSE
2,7,0,0,27,559.4,0.328447650435206,0.259451610542005,NA,0,"Mar",2,4,4,3,"Returning_Visitor",TRUE,FALSE
8,269,0,0,33,1109.883333,0.334124384548678,0.269019914239663,NA,0,"Mar",1,1,4,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,5,239,NA,0.230185711378555,NA,0,"Mar",2,2,9,1,"Returning_Visitor",FALSE,FALSE
2,44.5,0,0,7,212.1666667,NA,0.398833731323806,NA,0,"Mar",3,2,1,8,"New_Visitor",TRUE,FALSE
1,3,14,1165.166667,81,2820.952419,0.37139350373506,0.262978757189962,NA,0,"Mar",2,2,3,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,6,44,0.169416146734571,0.114287309475634,NA,0,"Mar",2,2,3,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,8,781,0.266019445983939,0.188666435317212,NA,0,"Mar",3,2,4,1,"Returning_Visitor",FALSE,FALSE
4,61,0,0,14,175.6666667,NA,0.357211644691466,NA,0,"Mar",2,2,5,2,"Returning_Visitor",FALSE,FALSE
3,90,0,0,25,397.8846154,0.410613822718803,0.249424243919825,NA,0,"Mar",2,2,1,1,"Returning_Visitor",TRUE,FALSE
0,0,0,0,25,770.0285714,0.352532123967751,0.244966982510975,NA,0,"Mar",3,2,8,10,"Returning_Visitor",FALSE,FALSE
2,102.5,3,60,22,1034.975,NA,0.333427516164612,0.371145139943604,0,"Mar",1,1,4,2,"Returning_Visitor",FALSE,TRUE
0,0,0,0,2,12,NA,0.114287309475634,NA,0,"Mar",1,1,5,3,"Returning_Visitor",FALSE,FALSE
0,0,0,0,3,8,0.169416146734571,0.0704410226228421,NA,0,"Mar",2,4,1,3,"Returning_Visitor",FALSE,FALSE
1,17,0,0,22,399.8,0.305606990488592,0.235568668917991,NA,0,"Mar",1,5,7,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",2,2,2,3,"Returning_Visitor",FALSE,FALSE
9,213.3214286,5,528,61,2258.430586,0.361922280062142,0.297980228643441,0.492703573149684,0,"Mar",1,1,4,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,2,254,NA,0.114287309475634,NA,0,"Mar",3,2,4,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,7,67,NA,0.266019445983939,NA,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,4,57,NA,0.279459324246068,NA,0,"Mar",2,2,6,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,12,240.4166667,NA,0.179214768842132,NA,0,"Mar",3,2,1,6,"Returning_Visitor",FALSE,FALSE
0,0,0,0,8,551.1666667,0.279459324246068,0.244762356536032,NA,0,"Mar",3,2,2,3,"Returning_Visitor",FALSE,FALSE
6,71.5,0,0,47,1532.2,0.362505295961195,0.301989287238236,0.326900431883787,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,TRUE
0,0,0,0,7,379.5,0.188666435317212,0.136078726965443,NA,0,"Mar",3,2,8,1,"Returning_Visitor",FALSE,FALSE
1,6,0,0,14,548.1857143,0.266019445983939,0.261451509834604,NA,0,"Mar",3,2,3,1,"Returning_Visitor",TRUE,FALSE
3,304,0,0,31,1735.301587,0.323707812359932,0.201040810220628,NA,0,"Mar",1,1,2,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,3,103,NA,0.29097845695804,NA,0,"Mar",1,1,1,3,"Returning_Visitor",TRUE,FALSE
7,151,0,0,44,1406.1,0.429783929571218,0.395853733470811,NA,0,"Mar",1,1,4,2,"Returning_Visitor",FALSE,FALSE
3,199.75,0,0,8,331.4,NA,0.44375589304991,NA,0,"Mar",3,2,2,10,"New_Visitor",FALSE,FALSE
1,13.5,1,28,88,1759.275703,0.422171532866198,0.298028387766482,NA,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",2,4,1,1,"Returning_Visitor",FALSE,FALSE
7,191.2,4,654.3333333,31,1204.600433,0.527528826539766,0.33761759059822,0.394827196927058,0,"Mar",2,2,7,2,"Returning_Visitor",FALSE,TRUE
2,47,0,0,39,1743.366667,NA,0.319296532122696,0.220410505013234,0,"Mar",3,3,2,1,"Returning_Visitor",FALSE,TRUE
0,0,0,0,10,236,NA,0.273015460629462,NA,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE
5,197,4,246,17,427.0833333,NA,0.373229849944131,NA,0,"Mar",1,1,3,2,"New_Visitor",FALSE,FALSE
3,115.125,0,0,46,909.522619,0.426852361357567,0.298930379749498,NA,0,"Mar",2,2,6,1,"Returning_Visitor",FALSE,FALSE
4,312.75,0,0,14,702.9166667,NA,0.331818499215435,NA,0,"Mar",3,2,1,2,"New_Visitor",FALSE,FALSE
0,0,0,0,40,962.3333333,NA,0.320182987711381,NA,0,"Mar",2,2,9,1,"Returning_Visitor",FALSE,FALSE
4,724,0,0,2,159,NA,0.379838313780094,NA,0,"Mar",4,2,1,7,"New_Visitor",FALSE,FALSE
0,0,0,0,2,24,NA,0.114287309475634,NA,0,"Mar",2,6,1,2,"Returning_Visitor",FALSE,FALSE
8,237.5,4,142,30,1569.625,NA,0.378781232068817,0.372419781329543,0,"Mar",1,2,1,9,"Returning_Visitor",TRUE,TRUE
3,66.33333333,0,0,15,424.8333333,NA,0.343235231916184,NA,0,"Mar",2,2,6,6,"Returning_Visitor",FALSE,FALSE
0,0,0,0,16,154.8333333,NA,0.398833731323806,NA,0,"Mar",2,4,7,1,"Returning_Visitor",FALSE,FALSE
2,190,1,0,37,758.4428571,NA,0.357697366292974,NA,0,"Mar",1,1,6,1,"Returning_Visitor",TRUE,FALSE
4,174,1,18.5,11,305.875,NA,0.486881653915734,NA,0,"Mar",1,2,3,8,"New_Visitor",TRUE,FALSE
3,227,0,0,2,62,NA,0.279459324246068,NA,0,"Mar",3,2,1,10,"Returning_Visitor",TRUE,FALSE
1,23,0,0,15,656.25,0.266019445983939,0.266019445983939,NA,0,"Mar",1,1,8,2,"Returning_Visitor",TRUE,FALSE
0,0,0,0,29,617.5,0.391358246312021,0.303217733651403,NA,0,"Mar",2,2,3,10,"Returning_Visitor",FALSE,FALSE
0,0,2,39,15,245,NA,0.343235231916184,0.394347511103623,0,"Mar",2,2,1,3,"Returning_Visitor",TRUE,TRUE
0,0,0,0,3,20,NA,0.169416146734571,NA,0,"Mar",2,2,2,1,"Returning_Visitor",TRUE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",1,1,1,1,"Returning_Visitor",TRUE,FALSE
0,0,0,0,2,22,NA,0.114287309475634,NA,0,"Mar",1,2,9,2,"Returning_Visitor",FALSE,FALSE
1,26,1,0,55,872.4,0.440259490994198,0.313214200655503,NA,0,"Mar",2,5,1,1,"Returning_Visitor",TRUE,FALSE
0,0,0,0,1,0,0,0,NA,0,"Mar",3,2,2,1,"Returning_Visitor",FALSE,FALSE
0,0,0,0,38,1372,0.409629138693229,0.306239190795174,NA,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,FALSE
2,41,0,0,7,139,0.29097845695804,0.192094014335456,NA,0,"Mar",2,5,6,2,"Returning_Visitor",TRUE,FALSE
4,74,2,629,149,5042.458059,0.43348347540986,0.387139341875212,0.360661941888541,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,TRUE
0,0,0,0,5,288.5,NA,0.343235231916184,NA,0,"Mar",2,2,1,2,"Returning_Visitor",TRUE,FALSE
